 time idA idB label
0 0 21 0 1
1 61 15 21 0
2 68 25 21 1
3 88 26 21 0
4 180 19 21 0
5 437 25 21 0
6 912 18 21 1
7 1313 7 21 1
8 9331 17 21 1
9 14779 3 21 0
10 20159 5 21 0
11 23965 14 21 0
12 36302 10 21 1
13 44159 8 21 3
14 46269 9 21 0
15 77927 20 21 0
16 112238 2 21 0
17 156675 24 21 0
18 161674 11 21 0
19 171512 27 21 0
20 270466 16 21 0
21 288165 22 21 0
22 354384 6 21 0
23 381341 12 21 0
24 6156 1 15 0
25 12880 4 15 0
26 33502 13 25 0
27 78389 23 20 1
28 78650 20 23 0
29 78777 23 20 0
30 78821 23 20 0
31 78816 20 23 0
