 time idA idB label
0 0 3 0 1
1 143 1 3 0
2 172 7 3 2
3 299 9 3 1
4 404 9 3 1
5 429 2 3 2
6 446 10 3 2
7 808 6 7 1
8 8342 4 7 1
9 8537 7 4 0
10 4681 14 9 1
11 4799 13 9 1
12 5826 8 9 0
13 4775 9 14 0
14 4856 14 9 0
15 5116 9 14 1
16 5048 9 13 0
17 5299 13 9 0
18 5385 9 13 0
19 5818 13 13 0
20 5894 8 13 0
21 5955 9 8 3
22 6195 13 8 2
23 6339 8 9 0
24 6439 8 13 2
25 847 6 9 1
26 1367 11 9 0
27 2233 5 9 0
28 1872 9 6 3
29 2066 6 9 0
30 2147 9 6 0
31 1945 9 11 0
32 2141 11 9 2
33 2190 11 9 0
34 8829 4 9 0
35 2249 9 11 3
36 2284 9 11 0
37 2336 9 11 3
38 2451 11 9 0
39 2563 11 9 0
40 2598 11 9 0
41 2524 9 11 0
42 2706 11 9 3
43 2938 9 11 0
44 3103 11 9 1
45 2766 9 11 0
46 2914 11 9 0
47 2941 11 9 0
48 2497 12 9 0
49 2693 9 12 1
50 2450 9 11 0
51 2573 9 5 0
52 2904 5 9 1
