 time idA idB label
0 0 3 0 2
1 80 15 3 0
2 84 35 3 0
3 103 34 3 0
4 113 8 3 0
5 142 19 3 0
6 151 14 3 0
7 191 27 3 0
8 235 18 3 2
9 279 26 3 3
10 294 4 3 0
11 310 16 3 0
12 354 5 3 3
13 397 21 3 1
14 420 28 3 3
15 488 1 3 1
16 510 25 3 0
17 664 20 3 0
18 672 24 3 0
19 776 32 3 3
20 813 2 3 0
21 937 22 3 0
22 952 12 3 2
23 987 9 3 0
24 1040 13 3 3
25 1046 30 3 0
26 1098 30 3 0
27 1127 11 3 0
28 1130 10 3 1
29 1147 10 3 0
30 1329 29 3 3
31 1330 33 3 2
32 1364 7 3 0
33 1388 6 3 3
34 1488 17 3 2
35 1530 36 3 1
36 1592 23 3 3
37 1170 30 18 0
38 1538 18 30 0
39 711 20 20 0
40 1685 31 24 0
