 time idA idB label
0 0 8 0 1
1 22 23 8 0
2 50 1 8 3
3 68 12 8 0
4 70 21 8 0
5 70 7 8 3
6 114 10 8 0
7 166 23 8 1
8 196 3 8 0
9 205 17 8 0
10 223 31 8 0
11 247 27 8 1
12 249 32 8 0
13 394 18 8 1
14 412 28 8 1
15 838 4 8 1
16 1032 6 8 1
17 1037 13 8 1
18 1121 30 8 1
19 1249 16 8 1
20 1398 20 8 1
21 1402 24 8 1
22 1427 15 8 0
23 1656 5 8 0
24 2439 19 8 0
25 2694 22 8 0
26 2775 2 8 3
27 3291 33 8 3
28 3766 14 8 0
29 4389 25 8 0
30 4691 26 8 3
31 5926 29 8 0
32 6371 11 8 0
33 4840 9 26 0
34 4880 26 9 3
35 4943 9 26 0
36 5021 26 9 0
