 time idA idB label
0 0 3 0 1
1 75 34 3 0
2 163 26 3 1
3 206 2 3 0
4 233 47 3 1
5 257 13 3 0
6 288 1 3 1
7 299 29 3 0
8 337 42 3 0
9 360 23 3 0
10 396 7 3 0
11 411 5 3 0
12 746 10 3 3
13 759 39 3 0
14 840 36 3 0
15 875 45 3 0
16 921 36 3 0
17 1047 17 3 0
18 1049 25 3 1
19 1067 31 3 1
20 1094 22 3 0
21 1668 49 3 0
22 1779 19 3 0
23 2025 41 3 0
24 2480 40 3 0
25 2900 38 3 0
26 2916 38 3 0
27 3042 16 3 0
28 3889 51 3 0
29 7152 11 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 35 3 0
33 8264 24 3 0
34 8356 20 3 0
35 9189 32 3 0
36 10626 28 3 0
37 11365 43 3 1
38 13152 8 3 1
39 13663 52 3 0
40 13736 48 3 0
41 14437 15 3 0
42 14878 27 3 0
43 17038 30 3 1
44 17152 14 3 0
45 18276 53 3 3
46 18517 50 3 0
47 20007 37 3 0
48 14595 4 2 0
49 363 7 47 0
50 8396 46 47 0
51 401 13 13 0
52 8013 33 13 0
53 8777 44 13 0
54 13588 52 1 0
55 526 7 29 0
56 3715 18 29 0
57 3818 12 29 0
58 3863 12 12 0
59 1449 21 36 0
60 13705 52 36 0
61 14211 36 52 0
62 14632 52 52 0
