 time idA idB label
0 0 1 0 1
1 48 12 1 0
2 104 6 1 0
3 186 9 1 0
4 373 2 1 3
5 589 11 1 3
6 765 5 1 3
7 1044 4 1 0
8 1443 15 1 0
9 61 13 12 0
10 4992 8 6 0
11 5054 6 8 3
12 5014 8 9 3
13 531 7 2 0
14 563 7 2 0
15 579 2 7 3
16 643 7 2 1
17 776 7 11 3
18 1750 14 15 0
19 1842 15 14 0
20 1913 14 15 0
21 2840 16 15 0
22 2982 3 15 0
23 3344 17 15 3
24 2496 18 14 0
25 2681 14 18 1
26 2996 10 16 0
27 3111 15 3 0
28 3183 3 15 0
29 3280 15 3 0
30 3471 3 15 0
31 3679 15 3 1
32 3817 3 15 0
33 3427 15 17 0
34 3499 17 15 0
35 3728 15 17 0
36 3804 17 15 0
