time idA idB label
0 11 0 1
30143 9 11 0
30165 104 11 0
30728 79 11 0
30798 69 11 0
30835 8 11 3
30980 29 11 0
31639 54 11 0
31857 65 11 0
31988 66 11 0
32048 71 11 2
32049 83 11 0
32191 107 11 2
32203 110 11 1
32494 47 11 2
32591 31 11 3
32877 84 11 0
33256 24 11 0
33487 22 11 0
33563 119 11 0
34133 136 11 2
34329 126 11 0
34588 36 11 0
35016 60 11 0
35274 34 11 0
35491 14 11 2
35606 32 11 0
35828 53 11 0
36426 134 11 2
36886 101 11 2
37173 43 11 0
37367 40 11 0
37611 89 11 0
37632 112 11 0
37637 95 11 0
38298 125 11 2
38683 123 11 0
38875 23 11 0
39025 72 11 0
39325 91 11 0
39571 46 11 2
39644 50 11 0
39679 93 11 0
40126 80 11 0
40323 118 11 3
40396 99 11 0
40547 4 11 0
41591 77 11 0
41602 77 11 2
41968 42 11 2
41999 113 11 0
42089 94 11 0
42161 16 11 0
42328 131 11 0
42433 51 11 2
42528 121 11 2
42570 25 11 2
43172 135 11 0
43494 111 11 2
43535 15 11 0
44461 105 11 3
44607 114 11 0
44843 102 11 0
45082 81 11 0
45270 124 11 2
46404 35 11 0
46545 19 11 3
46638 2 11 2
47678 64 11 0
48268 17 11 0
48309 108 11 0
48639 133 11 0
48666 129 11 2
49441 120 11 0
49500 128 11 2
49630 68 11 1
49741 106 11 0
50135 115 11 0
51574 88 11 0
52006 63 11 0
52894 92 11 0
53960 49 11 0
54295 117 11 0
55055 39 11 3
56414 3 11 3
56630 103 11 0
57234 98 11 0
58848 78 11 0
59267 76 11 2
59830 55 11 0
62383 37 11 2
62436 56 11 0
62886 41 11 0
63168 73 11 0
64769 67 11 2
65386 59 11 0
66247 90 11 2
67535 10 11 2
68061 45 11 0
68114 97 11 0
70552 132 11 0
71167 132 11 0
71619 38 11 0
71826 109 11 2
72538 75 11 2
74977 116 11 2
76102 70 11 0
76458 44 11 3
77002 100 11 0
84853 12 11 1
88107 57 11 0
97567 74 11 0
102904 96 11 0
104925 86 11 0
106569 27 11 0
107756 127 11 0
122186 5 11 0
138649 87 11 2
140874 61 11 3
160821 62 11 0
185186 130 11 3
190773 6 11 0
201215 30 11 0
207665 122 11 0
210429 48 11 0
245610 26 11 0
319735 52 11 0
392499 82 11 0
404127 85 11 0
441300 13 11 0
498381 137 11 2
542030 1 11 0
554940 138 11 0
1776838 58 11 2
1883575 18 11 0
10377046 139 11 1
30560 21 9 0
30931 9 21 0
31066 21 9 0
31203 9 21 0
32038 21 9 0
31673 33 54 0
31965 20 54 0
32534 33 20 0
32848 54 33 0
32914 33 54 0
32946 33 33 0
32060 28 66 0
116936 7 4 0
120499 4 7 0
121126 7 4 0
130159 4 7 0
130692 7 4 0
88130 57 57 0
