 time idA idB label
0 0 3 0 1
1 75 32 3 0
2 163 25 3 1
3 206 2 3 0
4 233 44 3 1
5 257 13 3 0
6 288 1 3 1
7 299 28 3 0
8 337 39 3 0
9 360 22 3 0
10 396 7 3 0
11 411 5 3 0
12 746 10 3 3
13 759 36 3 0
14 840 34 3 0
15 875 42 3 0
16 921 34 3 0
17 1047 16 3 0
18 1049 24 3 1
19 1067 29 3 1
20 1094 21 3 0
21 1668 46 3 0
22 1779 18 3 0
23 2025 38 3 0
24 2480 37 3 0
25 2900 35 3 0
26 2916 35 3 0
27 3042 15 3 0
28 3889 47 3 0
29 7152 11 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 33 3 0
33 8264 23 3 0
34 8356 19 3 0
35 9189 30 3 0
36 10626 27 3 0
37 11365 40 3 1
38 13152 8 3 1
39 13663 48 3 0
40 13736 45 3 0
41 14437 14 3 0
42 14878 26 3 0
43 14595 4 2 0
44 363 7 44 0
45 8396 43 44 0
46 401 13 13 0
47 8013 31 13 0
48 8777 41 13 0
49 13588 48 1 0
50 526 7 28 0
51 3715 17 28 0
52 3818 12 28 0
53 3863 12 12 0
54 1449 20 34 0
55 13705 48 34 0
56 14211 34 48 0
57 14632 48 48 0
