 time idA idB label
0 0 10 0 1
1 30143 8 10 0
2 30165 101 10 0
3 30728 76 10 0
4 30798 66 10 0
5 30835 7 10 3
6 30980 27 10 0
7 31639 52 10 0
8 31857 62 10 0
9 31988 63 10 0
10 32048 68 10 2
11 32049 80 10 0
12 32191 104 10 2
13 32203 107 10 1
14 32494 45 10 2
15 32591 29 10 3
16 32877 81 10 0
17 33256 22 10 0
18 33487 20 10 0
19 33563 116 10 0
20 34133 133 10 2
21 34329 123 10 0
22 34588 34 10 0
23 35016 57 10 0
24 35274 32 10 0
25 35491 13 10 2
26 35606 30 10 0
27 35828 51 10 0
28 36426 131 10 2
29 36886 98 10 2
30 37173 41 10 0
31 37367 38 10 0
32 37611 86 10 0
33 37632 109 10 0
34 37637 92 10 0
35 38298 122 10 2
36 38683 120 10 0
37 38875 21 10 0
38 39025 69 10 0
39 39325 88 10 0
40 39571 44 10 2
41 39644 48 10 0
42 39679 90 10 0
43 40126 77 10 0
44 40323 115 10 3
45 40396 96 10 0
46 40547 3 10 0
47 41591 74 10 0
48 41602 74 10 2
49 41968 40 10 2
50 41999 110 10 0
51 42089 91 10 0
52 42161 15 10 0
53 42328 128 10 0
54 42433 49 10 2
55 42528 118 10 2
56 42570 23 10 2
57 43172 132 10 0
58 43494 108 10 2
59 43535 14 10 0
60 44461 102 10 3
61 44607 111 10 0
62 44843 99 10 0
63 45082 78 10 0
64 45270 121 10 2
65 46404 33 10 0
66 46545 17 10 3
67 46638 1 10 2
68 47678 61 10 0
69 48268 16 10 0
70 48309 105 10 0
71 48639 130 10 0
72 48666 126 10 2
73 49441 117 10 0
74 49500 125 10 2
75 49630 65 10 1
76 49741 103 10 0
77 50135 112 10 0
78 51574 85 10 0
79 52006 60 10 0
80 52894 89 10 0
81 53960 47 10 0
82 54295 114 10 0
83 55055 37 10 3
84 56414 2 10 3
85 56630 100 10 0
86 57234 95 10 0
87 58848 75 10 0
88 59267 73 10 2
89 59830 53 10 0
90 62383 35 10 2
91 62436 54 10 0
92 62886 39 10 0
93 63168 70 10 0
94 64769 64 10 2
95 65386 56 10 0
96 66247 87 10 2
97 67535 9 10 2
98 68061 43 10 0
99 68114 94 10 0
100 70552 129 10 0
101 71167 129 10 0
102 71619 36 10 0
103 71826 106 10 2
104 72538 72 10 2
105 74977 113 10 2
106 76102 67 10 0
107 76458 42 10 3
108 77002 97 10 0
109 84853 11 10 1
110 88107 55 10 0
111 97567 71 10 0
112 102904 93 10 0
113 104925 83 10 0
114 106569 25 10 0
115 107756 124 10 0
116 122186 4 10 0
117 138649 84 10 2
118 140874 58 10 3
119 160821 59 10 0
120 185186 127 10 3
121 190773 5 10 0
122 201215 28 10 0
123 207665 119 10 0
124 210429 46 10 0
125 245610 24 10 0
126 319735 50 10 0
127 392499 79 10 0
128 404127 82 10 0
129 441300 12 10 0
130 498381 134 10 2
131 30560 19 8 0
132 30931 8 19 0
133 31066 19 8 0
134 31203 8 19 0
135 32038 19 8 0
136 31673 31 52 0
137 31965 18 52 0
138 32534 31 18 0
139 32848 52 31 0
140 32914 31 52 0
141 32946 31 31 0
142 32060 26 63 0
143 116936 6 3 0
144 120499 3 6 0
145 121126 6 3 0
146 130159 3 6 0
147 130692 6 3 0
148 88130 55 55 0
