 time idA idB label
0 0 9 0 1
1 22 24 9 0
2 50 1 9 3
3 68 13 9 0
4 70 22 9 0
5 70 8 9 3
6 114 11 9 0
7 166 24 9 1
8 196 3 9 0
9 205 18 9 0
10 223 32 9 0
11 247 28 9 1
12 249 33 9 0
13 394 19 9 1
14 412 29 9 1
15 838 5 9 1
16 1032 7 9 1
17 1037 14 9 1
18 1121 31 9 1
19 1249 17 9 1
20 1398 21 9 1
21 1402 25 9 1
22 1427 16 9 0
23 1656 6 9 0
24 2439 20 9 0
25 2694 23 9 0
26 2775 2 9 3
27 3291 34 9 3
28 3766 15 9 0
29 4389 26 9 0
30 4691 27 9 3
31 5926 30 9 0
32 6371 12 9 0
33 8776 4 9 3
34 4840 10 27 0
35 4880 27 10 3
36 4943 10 27 0
37 5021 27 10 0
