 time idA idB label
0 0 1 0 1
1 54 37 1 0
2 81 69 1 0
3 87 7 1 0
4 91 64 1 2
5 118 35 1 0
6 120 55 1 2
7 130 31 1 0
8 250 60 1 3
9 289 17 1 2
10 311 23 1 0
11 354 19 1 0
12 396 43 1 0
13 403 34 1 0
14 408 22 1 0
15 415 46 1 0
16 440 11 1 0
17 511 51 1 0
18 564 39 1 0
19 679 26 1 0
20 754 8 1 0
21 784 21 1 0
22 908 62 1 0
23 912 53 1 0
24 1042 74 1 1
25 1138 27 1 0
26 1404 29 1 0
27 1434 2 1 0
28 1440 57 1 0
29 1587 47 1 0
30 1811 41 1 0
31 1869 18 1 0
32 1907 3 1 3
33 1943 44 1 0
34 2742 42 1 0
35 2919 67 1 0
36 2992 28 1 0
37 3008 33 1 1
38 3158 28 1 0
39 3466 28 1 0
40 3691 9 1 0
41 4247 28 1 0
42 4289 66 1 0
43 4349 58 1 0
44 4370 28 1 0
45 4989 42 1 0
46 5975 73 1 0
47 6674 12 1 0
48 6994 68 1 0
49 7817 52 1 0
50 8130 70 1 0
51 8213 70 1 0
52 8412 13 1 0
53 10182 65 1 0
54 11119 56 1 0
55 11242 5 1 0
56 11261 5 1 0
57 11509 45 1 0
58 11984 48 1 0
59 12249 20 1 0
60 12810 30 1 0
61 12887 63 1 0
62 13943 25 1 0
63 17700 16 1 0
64 18654 32 1 0
65 20530 71 1 3
66 20811 36 1 0
67 23264 40 1 0
68 25440 15 1 0
69 25914 49 1 0
70 26103 24 1 0
71 27353 14 1 0
72 28600 54 1 0
73 32838 4 1 0
74 43704 50 1 0
75 56198 6 1 0
76 1229 72 7 0
77 2923 59 7 0
78 5047 7 59 0
79 236 38 35 0
80 322 17 17 0
81 12635 10 17 0
82 420 19 19 0
83 4241 61 19 0
84 10679 19 61 0
85 4010 28 44 0
86 4097 28 44 0
87 12570 44 28 0
88 24282 28 44 0
