time idA idB label
0 1 0 1
54 23 1 0
81 45 1 0
87 4 1 0
91 41 1 2
118 22 1 0
120 34 1 2
130 19 1 0
250 38 1 3
289 9 1 2
311 14 1 0
354 11 1 0
396 28 1 0
403 21 1 0
408 13 1 0
415 30 1 0
440 7 1 0
511 32 1 0
564 25 1 0
679 15 1 0
754 5 1 0
784 12 1 0
908 40 1 0
912 33 1 0
1042 48 1 1
1138 16 1 0
1404 18 1 0
1434 2 1 0
1440 35 1 0
1587 31 1 0
1811 26 1 0
1869 10 1 0
1907 3 1 3
1943 29 1 0
2742 27 1 0
2919 43 1 0
2992 17 1 0
3008 20 1 1
3158 17 1 0
3466 17 1 0
3691 6 1 0
4247 17 1 0
4289 42 1 0
4349 36 1 0
4370 17 1 0
4989 27 1 0
5975 47 1 0
6674 8 1 0
6994 44 1 0
1229 46 4 0
2923 37 4 0
5047 4 37 0
236 24 22 0
322 9 9 0
420 11 11 0
4241 39 11 0
4010 17 29 0
4097 17 29 0
