 time idA idB label
0 0 3 0 2
1 80 16 3 0
2 84 37 3 0
3 103 36 3 0
4 113 9 3 0
5 142 20 3 0
6 151 15 3 0
7 191 29 3 0
8 235 19 3 2
9 279 27 3 3
10 294 4 3 0
11 310 17 3 0
12 354 6 3 3
13 397 22 3 1
14 420 30 3 3
15 488 1 3 1
16 510 26 3 0
17 664 21 3 0
18 672 25 3 0
19 776 34 3 3
20 813 2 3 0
21 937 23 3 0
22 952 13 3 2
23 987 10 3 0
24 1040 14 3 3
25 1046 32 3 0
26 1098 32 3 0
27 1127 12 3 0
28 1130 11 3 1
29 1147 11 3 0
30 1329 31 3 3
31 1330 35 3 2
32 1364 8 3 0
33 1388 7 3 3
34 1488 18 3 2
35 1530 38 3 1
36 1592 24 3 3
37 2071 5 3 0
38 2110 39 3 3
39 2354 39 3 0
40 1170 32 19 0
41 1538 19 32 0
42 711 21 21 0
43 1685 33 25 0
44 2372 28 32 0
