 time idA idB label
0 0 9 0 1
1 52 4 9 2
2 406 21 9 0
3 440 3 9 0
4 497 32 9 0
5 557 15 9 0
6 658 22 9 0
7 865 14 9 0
8 1061 29 9 0
9 1081 22 9 0
10 1220 16 9 0
11 1411 8 9 3
12 1991 19 9 0
13 2023 26 9 0
14 2085 12 9 0
15 3198 1 9 0
16 3209 25 9 0
17 3275 17 9 0
18 3805 20 9 0
19 4042 18 9 2
20 4286 28 9 2
21 5929 33 9 0
22 6036 13 9 2
23 7146 5 9 0
24 7421 10 9 2
25 7875 11 9 3
26 9209 7 9 0
27 9777 24 9 0
28 12067 34 9 0
29 12202 30 9 0
30 15035 27 9 0
31 15883 31 9 1
32 25825 2 9 0
33 12187 34 3 0
34 1967 23 8 3
35 18735 6 8 2
36 2027 8 23 0
