 time idA idB label
0 0 3 0 2
1 80 15 3 0
2 84 32 3 0
3 103 31 3 0
4 113 8 3 0
5 142 18 3 0
6 151 14 3 0
7 191 25 3 0
8 235 17 3 2
9 279 24 3 3
10 294 4 3 0
11 310 16 3 0
12 354 5 3 3
13 397 20 3 1
14 420 26 3 3
15 488 1 3 1
16 510 23 3 0
17 664 19 3 0
18 672 22 3 0
19 776 29 3 3
20 813 2 3 0
21 937 21 3 0
22 952 12 3 2
23 987 9 3 0
24 1040 13 3 3
25 1046 28 3 0
26 1098 28 3 0
27 1127 11 3 0
28 1130 10 3 1
29 1147 10 3 0
30 1329 27 3 3
31 1330 30 3 2
32 1364 7 3 0
33 1388 6 3 3
34 1170 28 17 0
35 711 19 19 0
