time idA idB label
0 21 0 1
112 6 21 0
142 24 21 0
157 14 21 3
157 23 21 3
185 7 21 0
195 5 21 0
208 7 21 3
211 2 21 3
235 19 21 3
279 10 21 3
334 3 21 3
334 25 21 0
401 8 21 3
412 26 21 0
982 15 6 0
4045 21 6 3
2871 18 24 3
2493 13 14 0
4051 21 14 0
2227 4 23 0
4059 21 23 0
799 12 5 3
2648 5 12 1
3076 12 5 0
3327 5 12 0
3537 5 12 2
3560 12 5 0
3690 4 5 0
3811 12 4 0
3644 12 5 0
290 16 7 0
354 7 16 0
399 16 7 0
470 7 16 0
1132 17 16 0
560 16 7 0
593 16 16 1
1822 16 17 0
1905 17 16 0
2272 16 17 0
2342 17 16 0
2485 16 17 2
2762 17 16 0
2852 16 17 0
2894 16 16 0
3012 16 16 0
3045 17 16 0
3109 17 16 0
3225 17 16 0
962 11 2 0
2829 2 11 0
1111 22 19 0
2368 1 19 0
1465 20 10 1
1759 10 20 0
404 25 25 3
442 9 25 0
513 25 9 0
1519 20 8 0
1660 8 20 0
