 time idA idB label
0 0 8 0 1
1 200 9 8 0
2 232 3 8 0
3 461 4 8 3
4 501 2 8 3
5 647 1 8 3
6 334 5 9 0
7 578 8 9 0
8 394 9 5 0
9 552 5 9 3
10 674 9 5 0
11 898 5 9 0
12 961 5 9 0
13 987 5 9 0
14 1037 5 9 0
15 1472 9 5 0
16 1560 5 9 0
17 1833 9 5 3
18 1888 9 5 0
19 2018 9 5 0
20 2050 9 5 0
21 1909 5 9 0
22 1941 5 9 3
23 2138 5 9 0
24 2224 5 9 0
25 556 8 3 0
26 659 3 8 0
27 1174 3 8 0
28 1551 8 3 0
29 1769 3 8 3
30 634 8 4 0
31 663 7 4 3
32 685 7 4 0
33 786 4 7 0
34 903 7 4 0
35 931 7 4 0
36 971 7 4 0
37 1040 4 7 2
38 1122 7 4 1
39 1173 4 4 0
40 1200 7 4 0
41 1236 4 7 1
42 1728 6 4 3
