 time idA idB label
0 0 4 0 1
1 30143 3 4 0
2 30165 49 4 0
3 30728 37 4 0
4 30798 33 4 0
5 30835 2 4 3
6 30980 15 4 0
7 31639 29 4 0
8 31857 31 4 0
9 31988 32 4 0
10 32048 34 4 2
11 32049 39 4 0
12 32191 51 4 2
13 32203 52 4 1
14 32494 25 4 2
15 32591 16 4 3
16 32877 40 4 0
17 33256 12 4 0
18 33487 10 4 0
19 33563 58 4 0
20 34133 66 4 2
21 34329 62 4 0
22 34588 20 4 0
23 35016 30 4 0
24 35274 19 4 0
25 35491 5 4 2
26 35606 17 4 0
27 35828 28 4 0
28 36426 64 4 2
29 36886 47 4 2
30 37173 23 4 0
31 37367 21 4 0
32 37611 41 4 0
33 37632 54 4 0
34 37637 45 4 0
35 38298 61 4 2
36 38683 60 4 0
37 38875 11 4 0
38 39025 35 4 0
39 39325 42 4 0
40 39571 24 4 2
41 39644 26 4 0
42 39679 43 4 0
43 40126 38 4 0
44 40323 57 4 3
45 40396 46 4 0
46 40547 1 4 0
47 41591 36 4 0
48 41602 36 4 2
49 41968 22 4 2
50 41999 55 4 0
51 42089 44 4 0
52 42161 7 4 0
53 42328 63 4 0
54 42433 27 4 2
55 42528 59 4 2
56 42570 13 4 2
57 43172 65 4 0
58 43494 53 4 2
59 43535 6 4 0
60 44461 50 4 3
61 44607 56 4 0
62 44843 48 4 0
63 30560 9 3 0
64 30931 3 9 0
65 31066 9 3 0
66 31203 3 9 0
67 32038 9 3 0
68 31673 18 29 0
69 31965 8 29 0
70 32534 18 8 0
71 32848 29 18 0
72 32914 18 29 0
73 32946 18 18 0
74 32060 14 32 0
