time idA idB label
0 4 0 1
30143 3 4 0
30165 52 4 0
30728 39 4 0
30798 35 4 0
30835 2 4 3
30980 16 4 0
31639 31 4 0
31857 33 4 0
31988 34 4 0
32048 36 4 2
32049 42 4 0
32191 54 4 2
32203 55 4 1
32494 27 4 2
32591 17 4 3
32877 43 4 0
33256 13 4 0
33487 11 4 0
33563 61 4 0
34133 70 4 2
34329 66 4 0
34588 22 4 0
35016 32 4 0
35274 20 4 0
35491 5 4 2
35606 18 4 0
35828 30 4 0
36426 68 4 2
36886 50 4 2
37173 25 4 0
37367 23 4 0
37611 44 4 0
37632 57 4 0
37637 48 4 0
38298 65 4 2
38683 63 4 0
38875 12 4 0
39025 37 4 0
39325 45 4 0
39571 26 4 2
39644 28 4 0
39679 46 4 0
40126 40 4 0
40323 60 4 3
40396 49 4 0
40547 1 4 0
41591 38 4 0
41602 38 4 2
41968 24 4 2
41999 58 4 0
42089 47 4 0
42161 7 4 0
42328 67 4 0
42433 29 4 2
42528 62 4 2
42570 14 4 2
43172 69 4 0
43494 56 4 2
43535 6 4 0
44461 53 4 3
44607 59 4 0
44843 51 4 0
45082 41 4 0
45270 64 4 2
46404 21 4 0
46545 8 4 3
30560 10 3 0
30931 3 10 0
31066 10 3 0
31203 3 10 0
32038 10 3 0
31673 19 31 0
31965 9 31 0
32534 19 9 0
32848 31 19 0
32914 19 31 0
32946 19 19 0
32060 15 34 0
