 time idA idB label
0 0 7 0 1
1 30143 5 7 0
2 30165 85 7 0
3 30728 65 7 0
4 30798 55 7 0
5 30835 4 7 3
6 30980 21 7 0
7 31639 43 7 0
8 31857 51 7 0
9 31988 52 7 0
10 32048 57 7 2
11 32049 68 7 0
12 32191 88 7 2
13 32203 91 7 1
14 32494 38 7 2
15 32591 22 7 3
16 32877 69 7 0
17 33256 18 7 0
18 33487 16 7 0
19 33563 100 7 0
20 34133 114 7 2
21 34329 106 7 0
22 34588 27 7 0
23 35016 48 7 0
24 35274 25 7 0
25 35491 9 7 2
26 35606 23 7 0
27 35828 42 7 0
28 36426 112 7 2
29 36886 82 7 2
30 37173 34 7 0
31 37367 31 7 0
32 37611 71 7 0
33 37632 93 7 0
34 37637 77 7 0
35 38298 105 7 2
36 38683 103 7 0
37 38875 17 7 0
38 39025 58 7 0
39 39325 73 7 0
40 39571 37 7 2
41 39644 40 7 0
42 39679 75 7 0
43 40126 66 7 0
44 40323 99 7 3
45 40396 80 7 0
46 40547 3 7 0
47 41591 63 7 0
48 41602 63 7 2
49 41968 33 7 2
50 41999 94 7 0
51 42089 76 7 0
52 42161 11 7 0
53 42328 109 7 0
54 42433 41 7 2
55 42528 102 7 2
56 42570 19 7 2
57 43172 113 7 0
58 43494 92 7 2
59 43535 10 7 0
60 44461 86 7 3
61 44607 95 7 0
62 44843 83 7 0
63 45082 67 7 0
64 45270 104 7 2
65 46404 26 7 0
66 46545 13 7 3
67 46638 1 7 2
68 47678 50 7 0
69 48268 12 7 0
70 48309 89 7 0
71 48639 111 7 0
72 48666 108 7 2
73 49441 101 7 0
74 49500 107 7 2
75 49630 54 7 1
76 49741 87 7 0
77 50135 96 7 0
78 51574 70 7 0
79 52006 49 7 0
80 52894 74 7 0
81 53960 39 7 0
82 54295 98 7 0
83 55055 30 7 3
84 56414 2 7 3
85 56630 84 7 0
86 57234 79 7 0
87 58848 64 7 0
88 59267 62 7 2
89 59830 44 7 0
90 62383 28 7 2
91 62436 45 7 0
92 62886 32 7 0
93 63168 59 7 0
94 64769 53 7 2
95 65386 47 7 0
96 66247 72 7 2
97 67535 6 7 2
98 68061 36 7 0
99 68114 78 7 0
100 70552 110 7 0
101 71167 110 7 0
102 71619 29 7 0
103 71826 90 7 2
104 72538 61 7 2
105 74977 97 7 2
106 76102 56 7 0
107 76458 35 7 3
108 77002 81 7 0
109 84853 8 7 1
110 88107 46 7 0
111 97567 60 7 0
112 30560 15 5 0
113 30931 5 15 0
114 31066 15 5 0
115 31203 5 15 0
116 32038 15 5 0
117 31673 24 43 0
118 31965 14 43 0
119 32534 24 14 0
120 32848 43 24 0
121 32914 24 43 0
122 32946 24 24 0
123 32060 20 52 0
124 88130 46 46 0
