 time idA idB label
0 0 12 0 1
1 52 6 12 2
2 406 25 12 0
3 440 5 12 0
4 497 37 12 0
5 557 18 12 0
6 658 26 12 0
7 865 17 12 0
8 1061 34 12 0
9 1081 26 12 0
10 1220 19 12 0
11 1411 11 12 3
12 1991 22 12 0
13 2023 31 12 0
14 2085 15 12 0
15 3198 2 12 0
16 3209 29 12 0
17 3275 20 12 0
18 3805 23 12 0
19 4042 21 12 2
20 4286 33 12 2
21 5929 38 12 0
22 6036 16 12 2
23 7146 7 12 0
24 7421 13 12 2
25 7875 14 12 3
26 9209 10 12 0
27 9777 28 12 0
28 12067 39 12 0
29 12202 35 12 0
30 15035 32 12 0
31 15883 36 12 1
32 25825 3 12 0
33 27413 24 12 0
34 35289 1 12 2
35 35741 1 12 1
36 58370 9 12 2
37 67450 30 12 0
38 12187 39 5 0
39 30409 4 17 0
40 1967 27 11 3
41 18735 8 11 2
42 2027 11 27 0
