time idA idB label
0 11 0 1
30143 9 11 0
30165 102 11 0
30728 77 11 0
30798 67 11 0
30835 8 11 3
30980 28 11 0
31639 53 11 0
31857 63 11 0
31988 64 11 0
32048 69 11 2
32049 81 11 0
32191 105 11 2
32203 108 11 1
32494 46 11 2
32591 30 11 3
32877 82 11 0
33256 23 11 0
33487 21 11 0
33563 117 11 0
34133 134 11 2
34329 124 11 0
34588 35 11 0
35016 58 11 0
35274 33 11 0
35491 14 11 2
35606 31 11 0
35828 52 11 0
36426 132 11 2
36886 99 11 2
37173 42 11 0
37367 39 11 0
37611 87 11 0
37632 110 11 0
37637 93 11 0
38298 123 11 2
38683 121 11 0
38875 22 11 0
39025 70 11 0
39325 89 11 0
39571 45 11 2
39644 49 11 0
39679 91 11 0
40126 78 11 0
40323 116 11 3
40396 97 11 0
40547 4 11 0
41591 75 11 0
41602 75 11 2
41968 41 11 2
41999 111 11 0
42089 92 11 0
42161 16 11 0
42328 129 11 0
42433 50 11 2
42528 119 11 2
42570 24 11 2
43172 133 11 0
43494 109 11 2
43535 15 11 0
44461 103 11 3
44607 112 11 0
44843 100 11 0
45082 79 11 0
45270 122 11 2
46404 34 11 0
46545 18 11 3
46638 2 11 2
47678 62 11 0
48268 17 11 0
48309 106 11 0
48639 131 11 0
48666 127 11 2
49441 118 11 0
49500 126 11 2
49630 66 11 1
49741 104 11 0
50135 113 11 0
51574 86 11 0
52006 61 11 0
52894 90 11 0
53960 48 11 0
54295 115 11 0
55055 38 11 3
56414 3 11 3
56630 101 11 0
57234 96 11 0
58848 76 11 0
59267 74 11 2
59830 54 11 0
62383 36 11 2
62436 55 11 0
62886 40 11 0
63168 71 11 0
64769 65 11 2
65386 57 11 0
66247 88 11 2
67535 10 11 2
68061 44 11 0
68114 95 11 0
70552 130 11 0
71167 130 11 0
71619 37 11 0
71826 107 11 2
72538 73 11 2
74977 114 11 2
76102 68 11 0
76458 43 11 3
77002 98 11 0
84853 12 11 1
88107 56 11 0
97567 72 11 0
102904 94 11 0
104925 84 11 0
106569 26 11 0
107756 125 11 0
122186 5 11 0
138649 85 11 2
140874 59 11 3
160821 60 11 0
185186 128 11 3
190773 6 11 0
201215 29 11 0
207665 120 11 0
210429 47 11 0
245610 25 11 0
319735 51 11 0
392499 80 11 0
404127 83 11 0
441300 13 11 0
498381 135 11 2
542030 1 11 0
30560 20 9 0
30931 9 20 0
31066 20 9 0
31203 9 20 0
32038 20 9 0
31673 32 53 0
31965 19 53 0
32534 32 19 0
32848 53 32 0
32914 32 53 0
32946 32 32 0
32060 27 64 0
116936 7 4 0
120499 4 7 0
121126 7 4 0
130159 4 7 0
130692 7 4 0
88130 56 56 0
