time idA idB label
0 13 0 1
89 7 13 0
563 14 13 1
1774 2 13 3
2317 22 13 1
3105 19 13 1
3773 24 13 0
4669 4 13 3
4814 11 13 0
5539 11 13 1
6485 18 13 0
7010 3 13 0
7295 26 13 0
7723 17 13 0
11028 5 13 0
2530 12 14 0
2825 13 12 0
3083 14 12 0
3099 14 13 0
3124 14 13 0
3241 13 14 0
3395 12 13 0
3556 23 12 0
14607 14 12 1
14163 21 23 0
15478 23 21 0
15661 21 23 0
15738 14 23 0
15776 23 14 0
3737 20 14 0
15132 14 20 0
1913 8 2 0
1977 2 8 3
3751 9 22 0
3954 22 9 0
4501 13 24 1
5435 24 13 0
5718 13 24 0
6655 24 13 0
6896 13 24 0
8229 26 24 0
5040 10 11 0
5271 13 11 0
5301 11 10 0
5535 10 11 0
5657 11 10 1
5911 13 11 0
5925 6 11 0
5976 10 13 0
6035 16 13 0
5325 10 13 0
5762 25 13 0
5908 25 13 0
5978 25 13 0
6052 1 13 0
6081 25 13 0
8135 27 13 0
9045 27 13 0
9077 27 13 0
5920 10 25 3
6040 13 25 0
9592 13 27 0
9721 27 13 0
9751 27 13 0
9764 27 13 0
7552 17 18 0
7673 15 18 0
7599 18 17 0
8014 17 18 0
7783 18 15 0
8113 13 18 0
8221 18 13 0
7573 13 26 0
