 time idA idB label
0 0 3 0 1
1 30143 2 3 0
2 30165 21 3 0
3 30728 18 3 0
4 30798 16 3 0
5 30835 1 3 3
6 30980 9 3 0
7 31639 13 3 0
8 31857 14 3 0
9 31988 15 3 0
10 32048 17 3 2
11 32049 19 3 0
12 32191 22 3 2
13 32203 23 3 1
14 32494 12 3 2
15 32591 10 3 3
16 32877 20 3 0
17 33256 7 3 0
18 33487 6 3 0
19 33563 24 3 0
20 34133 26 3 2
21 34329 25 3 0
22 30560 5 2 0
23 30931 2 5 0
24 31066 5 2 0
25 31203 2 5 0
26 32038 5 2 0
27 31673 11 13 0
28 31965 4 13 0
29 32534 11 4 0
30 32848 13 11 0
31 32914 11 13 0
32 32946 11 11 0
33 32060 8 15 0
