 time idA idB label
0 0 19 0 1
1 112 6 19 0
2 142 22 19 0
3 157 13 19 3
4 157 21 19 3
5 185 7 19 0
6 195 5 19 0
7 208 7 19 3
8 211 2 19 3
9 235 17 19 3
10 279 10 19 3
11 334 3 19 3
12 334 23 19 0
13 401 8 19 3
14 412 24 19 0
15 982 14 6 0
16 2227 4 21 0
17 799 12 5 3
18 290 15 7 0
19 354 7 15 0
20 399 15 7 0
21 470 7 15 0
22 1132 16 15 0
23 560 15 7 0
24 593 15 15 1
25 1822 15 16 0
26 1905 16 15 0
27 2272 15 16 0
28 2342 16 15 0
29 2485 15 16 2
30 962 11 2 0
31 1111 20 17 0
32 2368 1 17 0
33 1465 18 10 1
34 1759 10 18 0
35 404 23 23 3
36 442 9 23 0
37 513 23 9 0
38 1519 18 8 0
39 1660 8 18 0
