time idA idB label
0 1 0 1
54 34 1 0
81 64 1 0
87 5 1 0
91 59 1 2
118 32 1 0
120 50 1 2
130 28 1 0
250 55 1 3
289 14 1 2
311 20 1 0
354 16 1 0
396 40 1 0
403 31 1 0
408 19 1 0
415 43 1 0
440 9 1 0
511 47 1 0
564 36 1 0
679 23 1 0
754 6 1 0
784 18 1 0
908 57 1 0
912 49 1 0
1042 69 1 1
1138 24 1 0
1404 26 1 0
1434 2 1 0
1440 52 1 0
1587 44 1 0
1811 38 1 0
1869 15 1 0
1907 3 1 3
1943 41 1 0
2742 39 1 0
2919 62 1 0
2992 25 1 0
3008 30 1 1
3158 25 1 0
3466 25 1 0
3691 7 1 0
4247 25 1 0
4289 61 1 0
4349 53 1 0
4370 25 1 0
4989 39 1 0
5975 68 1 0
6674 10 1 0
6994 63 1 0
7817 48 1 0
8130 65 1 0
8213 65 1 0
8412 11 1 0
10182 60 1 0
11119 51 1 0
11242 4 1 0
11261 4 1 0
11509 42 1 0
11984 45 1 0
12249 17 1 0
12810 27 1 0
12887 58 1 0
13943 22 1 0
17700 13 1 0
18654 29 1 0
20530 66 1 3
20811 33 1 0
23264 37 1 0
25440 12 1 0
25914 46 1 0
26103 21 1 0
1229 67 5 0
2923 54 5 0
5047 5 54 0
236 35 32 0
322 14 14 0
12635 8 14 0
420 16 16 0
4241 56 16 0
10679 16 56 0
4010 25 41 0
4097 25 41 0
12570 41 25 0
24282 25 41 0
