 time idA idB label
0 0 18 0 1
1 273 15 18 2
2 337 2 18 0
3 667 4 18 0
4 693 4 18 0
5 1077 15 18 0
6 1696 1 18 0
7 1704 10 18 3
8 1751 19 18 0
9 1770 5 18 0
10 1792 16 18 1
11 1826 13 18 0
12 2201 21 18 0
13 3065 8 18 0
14 3597 11 18 0
15 1661 3 2 1
16 1989 2 3 0
17 3780 14 3 0
18 3850 2 14 0
19 3884 14 14 0
20 3927 18 14 3
21 3090 20 4 0
22 3201 4 20 1
23 3251 20 4 0
24 3428 4 20 1
25 3148 17 15 0
26 3850 15 17 0
27 3542 12 1 0
28 1731 6 10 0
29 1747 1 10 0
30 1777 10 6 0
31 1876 9 19 0
32 1911 19 9 0
33 1941 9 19 1
34 2260 7 21 0
