 time idA idB label
0 0 20 0 1
1 61 14 20 0
2 68 24 20 1
3 88 25 20 0
4 180 18 20 0
5 437 24 20 0
6 912 17 20 1
7 1313 7 20 1
8 9331 16 20 1
9 14779 3 20 0
10 20159 5 20 0
11 23965 13 20 0
12 36302 10 20 1
13 44159 8 20 3
14 46269 9 20 0
15 77927 19 20 0
16 112238 2 20 0
17 156675 23 20 0
18 161674 11 20 0
19 171512 26 20 0
20 270466 15 20 0
21 288165 21 20 0
22 354384 6 20 0
23 6156 1 14 0
24 12880 4 14 0
25 33502 12 24 0
26 78389 22 19 1
27 78650 19 22 0
28 78777 22 19 0
29 78821 22 19 0
30 78816 19 22 0
