 time idA idB label
0 0 23 0 1
1 61 16 23 0
2 68 27 23 1
3 88 28 23 0
4 180 21 23 0
5 437 27 23 0
6 912 20 23 1
7 1313 7 23 1
8 9331 18 23 1
9 14779 3 23 0
10 20159 5 23 0
11 23965 15 23 0
12 36302 11 23 1
13 44159 8 23 3
14 46269 10 23 0
15 77927 22 23 0
16 112238 2 23 0
17 156675 26 23 0
18 161674 12 23 0
19 171512 29 23 0
20 270466 17 23 0
21 288165 24 23 0
22 354384 6 23 0
23 381341 13 23 0
24 543090 19 23 0
25 6156 1 16 0
26 12880 4 16 0
27 545094 9 4 0
28 33502 14 27 0
29 78389 25 22 1
30 78650 22 25 0
31 78777 25 22 0
32 78821 25 22 0
33 78816 22 25 0
