 time idA idB label
0 0 11 0 1
1 89 5 11 0
2 563 12 11 1
3 1774 2 11 3
4 2317 17 11 1
5 3105 15 11 1
6 3773 19 11 0
7 4669 3 11 3
8 4814 9 11 0
9 5539 9 11 1
10 6485 14 11 0
11 2530 10 12 0
12 2825 11 10 0
13 3083 12 10 0
14 3099 12 11 0
15 3124 12 11 0
16 3241 11 12 0
17 3395 10 11 0
18 3556 18 10 0
19 3737 16 12 0
20 1913 6 2 0
21 1977 2 6 3
22 3751 7 17 0
23 3954 17 7 0
24 4501 11 19 1
25 5435 19 11 0
26 5718 11 19 0
27 6655 19 11 0
28 6896 11 19 0
29 5040 8 9 0
30 5271 11 9 0
31 5301 9 8 0
32 5535 8 9 0
33 5657 9 8 1
34 5911 11 9 0
35 5925 4 9 0
36 5976 8 11 0
37 6035 13 11 0
38 5325 8 11 0
39 5762 20 11 0
40 5908 20 11 0
41 5978 20 11 0
42 6052 1 11 0
43 6081 20 11 0
44 5920 8 20 3
45 6040 11 20 0
