time idA idB label
0 4 0 1
30143 3 4 0
30165 43 4 0
30728 33 4 0
30798 29 4 0
30835 2 4 3
30980 12 4 0
31639 25 4 0
31857 27 4 0
31988 28 4 0
32048 30 4 2
32049 35 4 0
32191 44 4 2
32203 45 4 1
32494 22 4 2
32591 13 4 3
32877 36 4 0
33256 10 4 0
33487 8 4 0
33563 48 4 0
34133 53 4 2
34329 51 4 0
34588 17 4 0
35016 26 4 0
35274 16 4 0
35491 5 4 2
35606 14 4 0
35828 24 4 0
36426 52 4 2
36886 42 4 2
37173 20 4 0
37367 18 4 0
37611 37 4 0
37632 46 4 0
37637 40 4 0
38298 50 4 2
38683 49 4 0
38875 9 4 0
39025 31 4 0
39325 38 4 0
39571 21 4 2
39644 23 4 0
39679 39 4 0
40126 34 4 0
40323 47 4 3
40396 41 4 0
40547 1 4 0
41591 32 4 0
41602 32 4 2
41968 19 4 2
30560 7 3 0
30931 3 7 0
31066 7 3 0
31203 3 7 0
32038 7 3 0
31673 15 25 0
31965 6 25 0
32534 15 6 0
32848 25 15 0
32914 15 25 0
32946 15 15 0
32060 11 28 0
