 time idA idB label
0 0 3 0 1
1 30143 2 3 0
2 30165 24 3 0
3 30728 21 3 0
4 30798 19 3 0
5 30835 1 3 3
6 30980 9 3 0
7 31639 15 3 0
8 31857 17 3 0
9 31988 18 3 0
10 32048 20 3 2
11 32049 22 3 0
12 32191 25 3 2
13 32203 26 3 1
14 32494 14 3 2
15 32591 10 3 3
16 32877 23 3 0
17 33256 7 3 0
18 33487 6 3 0
19 33563 27 3 0
20 34133 29 3 2
21 34329 28 3 0
22 34588 13 3 0
23 35016 16 3 0
24 35274 12 3 0
25 30560 5 2 0
26 30931 2 5 0
27 31066 5 2 0
28 31203 2 5 0
29 32038 5 2 0
30 31673 11 15 0
31 31965 4 15 0
32 32534 11 4 0
33 32848 15 11 0
34 32914 11 15 0
35 32946 11 11 0
36 32060 8 18 0
