 time idA idB label
0 0 3 0 1
1 75 37 3 0
2 163 29 3 1
3 206 2 3 0
4 233 55 3 1
5 257 14 3 0
6 288 1 3 1
7 299 32 3 0
8 337 48 3 0
9 360 26 3 0
10 396 7 3 0
11 411 5 3 0
12 746 11 3 3
13 759 43 3 0
14 840 40 3 0
15 875 53 3 0
16 921 40 3 0
17 1047 18 3 0
18 1049 28 3 1
19 1067 34 3 1
20 1094 25 3 0
21 1668 57 3 0
22 1779 20 3 0
23 2025 46 3 0
24 2480 45 3 0
25 2900 42 3 0
26 2916 42 3 0
27 3042 17 3 0
28 3889 59 3 0
29 7152 12 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 38 3 0
33 8264 27 3 0
34 8356 22 3 0
35 9189 35 3 0
36 10626 31 3 0
37 11365 49 3 1
38 13152 8 3 1
39 13663 60 3 0
40 13736 56 3 0
41 14437 16 3 0
42 14878 30 3 0
43 17038 33 3 1
44 17152 15 3 0
45 18276 61 3 3
46 18517 58 3 0
47 20007 41 3 0
48 20134 39 3 1
49 22310 44 3 0
50 22368 10 3 0
51 23559 51 3 0
52 25065 21 3 0
53 25658 24 3 2
54 26232 47 3 0
55 30054 52 3 2
56 14595 4 2 0
57 363 7 55 0
58 8396 54 55 0
59 401 14 14 0
60 8013 36 14 0
61 8777 50 14 0
62 13588 60 1 0
63 20445 60 60 0
64 526 7 32 0
65 3715 19 32 0
66 3818 13 32 0
67 3863 13 13 0
68 1449 23 40 0
69 13705 60 40 0
70 14211 40 60 0
71 14632 60 60 0
