 time idA idB label
0 0 7 0 1
1 131 16 7 0
2 163 11 7 0
3 279 5 7 0
4 462 15 7 0
5 577 2 7 2
6 769 12 7 0
7 1022 6 7 0
8 2070 4 7 0
9 2815 18 7 0
10 3071 10 7 0
11 5537 9 7 0
12 13847 8 7 0
13 34754 3 7 0
14 36995 17 7 0
15 2829 18 16 0
16 23654 14 11 0
17 27459 11 14 0
18 31676 14 11 0
19 33629 11 14 0
20 341 5 5 0
21 464 5 5 0
22 5638 1 18 0
23 5671 1 18 0
24 5701 18 1 2
25 5798 1 18 0
26 21234 13 18 2
27 5833 18 1 0
28 5989 1 18 0
29 6076 18 1 0
30 34250 18 13 0
31 36528 13 18 3
32 36564 18 13 2
33 37246 13 18 0
34 5734 18 1 0
35 5764 18 1 2
36 5922 1 18 1
37 5977 18 1 0
38 6048 1 18 0
39 6114 18 1 2
40 6154 1 18 1
41 6221 18 1 2
