 time idA idB label
0 0 3 0 1
1 73 2 3 1
2 105 15 3 1
3 109 1 3 1
4 258 9 3 0
5 317 7 3 0
6 414 4 3 0
7 429 10 3 0
8 436 14 3 0
9 495 21 3 0
10 534 8 3 0
11 599 16 3 0
12 1036 18 3 0
13 392 12 1 0
14 2650 20 1 0
15 5123 19 1 0
16 470 3 12 0
17 555 12 3 0
18 440 6 9 0
19 498 5 10 1
20 1380 4 10 0
21 661 3 21 1
22 1144 21 21 0
23 1333 3 21 0
24 1409 3 21 0
25 98590 11 21 0
26 1454 17 3 0
27 1458 21 3 2
28 1591 3 17 0
29 1897 21 3 0
30 1986 17 3 0
31 1966 3 21 0
32 1740 3 21 0
33 1997 21 3 0
34 99099 21 11 0
35 99617 11 21 0
36 1155 13 18 0
