 time idA idB label
0 0 6 0 1
1 122 9 6 2
2 176 13 6 0
3 196 15 6 0
4 200 11 6 2
5 305 1 6 2
6 333 2 6 2
7 362 8 6 0
8 451 1 6 0
9 1422 3 6 2
10 1587 7 6 0
11 1809 16 6 2
12 2749 4 6 0
13 4815 14 13 0
14 4887 14 13 0
15 4944 14 13 3
16 3831 18 15 0
17 402 5 1 1
18 885 12 2 1
19 1032 12 2 0
20 3873 18 2 1
21 980 2 12 0
22 1106 2 12 3
23 4017 18 12 0
24 1642 12 2 0
25 1706 2 12 2
26 4222 12 18 3
27 4499 18 12 0
28 4973 2 12 2
29 5488 18 2 0
30 3950 18 8 1
31 4082 17 8 1
32 4886 8 18 0
33 19153 10 18 0
34 5387 18 8 3
35 4940 8 17 0
