 time idA idB label
0 0 3 0 2
1 80 17 3 0
2 84 40 3 0
3 103 39 3 0
4 113 10 3 0
5 142 21 3 0
6 151 16 3 0
7 191 32 3 0
8 235 20 3 2
9 279 29 3 3
10 294 5 3 0
11 310 18 3 0
12 354 7 3 3
13 397 24 3 1
14 420 33 3 3
15 488 1 3 1
16 510 28 3 0
17 664 23 3 0
18 672 27 3 0
19 776 37 3 3
20 813 2 3 0
21 937 25 3 0
22 952 14 3 2
23 987 11 3 0
24 1040 15 3 3
25 1046 35 3 0
26 1098 35 3 0
27 1127 13 3 0
28 1130 12 3 1
29 1147 12 3 0
30 1329 34 3 3
31 1330 38 3 2
32 1364 9 3 0
33 1388 8 3 3
34 1488 19 3 2
35 1530 41 3 1
36 1592 26 3 3
37 2071 6 3 0
38 2110 43 3 3
39 2354 43 3 0
40 2472 31 3 0
41 2480 31 3 0
42 2507 31 3 0
43 2622 9 3 0
44 2945 22 3 0
45 3081 42 3 3
46 4155 4 3 1
47 1170 35 20 0
48 1538 20 35 0
49 2777 35 20 0
50 2882 20 20 0
51 3202 35 20 0
52 3812 20 35 0
53 711 23 23 0
54 1685 36 27 0
55 2372 30 35 0
56 2680 35 30 0
