 time idA idB label
0 0 3 0 1
1 75 21 3 0
2 163 18 3 1
3 206 2 3 0
4 233 29 3 1
5 257 9 3 0
6 288 1 3 1
7 299 19 3 0
8 337 27 3 0
9 360 16 3 0
10 396 5 3 0
11 411 4 3 0
12 746 6 3 3
13 759 24 3 0
14 840 22 3 0
15 875 28 3 0
16 921 22 3 0
17 1047 11 3 0
18 1049 17 3 1
19 1067 20 3 1
20 1094 15 3 0
21 1668 30 3 0
22 1779 13 3 0
23 2025 26 3 0
24 2480 25 3 0
25 2900 23 3 0
26 2916 23 3 0
27 3042 10 3 0
28 3889 31 3 0
29 7152 7 3 0
30 363 5 29 0
31 401 9 9 0
32 526 5 19 0
33 3715 12 19 0
34 3818 8 19 0
35 3863 8 8 0
36 1449 14 22 0
