 time idA idB label
0 0 1 0 1
1 48 12 1 0
2 104 6 1 0
3 186 9 1 0
4 373 2 1 3
5 589 11 1 3
6 765 5 1 3
7 1044 4 1 0
8 1443 15 1 0
9 61 13 12 0
10 4992 8 6 0
11 5054 6 8 3
12 5104 8 6 0
13 5014 8 9 3
14 531 7 2 0
15 563 7 2 0
16 579 2 7 3
17 5064 8 7 0
18 643 7 2 1
19 5129 2 8 1
20 776 7 11 3
21 1750 14 15 0
22 1842 15 14 0
23 1913 14 15 0
24 2840 16 15 0
25 2982 3 15 0
26 3344 17 15 3
27 2496 18 14 0
28 2681 14 18 1
29 2996 10 16 0
30 3111 15 3 0
31 3183 3 15 0
32 3280 15 3 0
33 3471 3 15 0
34 3679 15 3 1
35 3817 3 15 0
36 3427 15 17 0
37 3499 17 15 0
38 3728 15 17 0
39 3804 17 15 0
