 time idA idB label
0 0 3 0 1
1 480 8 3 0
2 776 6 3 1
3 1916 2 3 0
4 18809 5 3 0
5 925 4 6 0
6 991 3 4 0
7 1074 1 4 0
8 1601 6 4 0
9 1649 6 4 0
10 1881 6 3 3
11 1164 7 1 0
12 1226 7 1 3
13 1952 6 7 0
14 2081 7 6 0
15 2285 7 6 0
16 3130 6 7 0
17 3307 7 6 0
18 3341 7 6 0
19 2811 6 7 0
20 2863 1 6 3
21 3194 7 6 1
22 3218 7 6 0
23 2888 3 1 0
24 17044 6 1 0
25 3249 6 3 1
26 17203 1 6 0
27 17236 1 6 0
28 17290 1 6 1
29 17807 6 1 2
30 17829 6 1 0
31 18206 7 6 0
32 18266 7 6 2
33 18482 6 7 3
34 18529 7 6 0
35 18571 1 7 0
36 18818 6 7 0
37 20394 7 6 0
38 20416 7 6 0
39 22129 6 7 1
40 22316 7 6 0
41 18759 6 7 0
42 17583 6 1 0
43 18376 7 6 1
44 18565 6 7 3
45 18632 7 6 0
46 18644 1 6 0
47 18869 6 1 0
48 19147 1 6 3
49 19755 7 6 3
50 22029 6 1 3
51 22074 6 7 0
52 22196 1 6 2
53 3350 6 7 2
54 3391 1 6 3
55 3473 7 6 3
56 1948 3 2 0
57 3111 2 3 0
58 3187 3 2 0
59 3242 2 3 1
60 3331 2 3 0
61 3434 3 2 0
62 3686 2 3 0
63 3744 3 2 0
64 3891 2 3 1
65 18841 3 5 1
