time idA idB label
0 1 0 1
54 36 1 0
81 68 1 0
87 6 1 0
91 63 1 2
118 34 1 0
120 54 1 2
130 30 1 0
250 59 1 3
289 16 1 2
311 22 1 0
354 18 1 0
396 42 1 0
403 33 1 0
408 21 1 0
415 45 1 0
440 10 1 0
511 50 1 0
564 38 1 0
679 25 1 0
754 7 1 0
784 20 1 0
908 61 1 0
912 52 1 0
1042 73 1 1
1138 26 1 0
1404 28 1 0
1434 2 1 0
1440 56 1 0
1587 46 1 0
1811 40 1 0
1869 17 1 0
1907 3 1 3
1943 43 1 0
2742 41 1 0
2919 66 1 0
2992 27 1 0
3008 32 1 1
3158 27 1 0
3466 27 1 0
3691 8 1 0
4247 27 1 0
4289 65 1 0
4349 57 1 0
4370 27 1 0
4989 41 1 0
5975 72 1 0
6674 11 1 0
6994 67 1 0
7817 51 1 0
8130 69 1 0
8213 69 1 0
8412 12 1 0
10182 64 1 0
11119 55 1 0
11242 5 1 0
11261 5 1 0
11509 44 1 0
11984 47 1 0
12249 19 1 0
12810 29 1 0
12887 62 1 0
13943 24 1 0
17700 15 1 0
18654 31 1 0
20530 70 1 3
20811 35 1 0
23264 39 1 0
25440 14 1 0
25914 48 1 0
26103 23 1 0
27353 13 1 0
28600 53 1 0
32838 4 1 0
43704 49 1 0
1229 71 6 0
2923 58 6 0
5047 6 58 0
236 37 34 0
322 16 16 0
12635 9 16 0
420 18 18 0
4241 60 18 0
10679 18 60 0
4010 27 43 0
4097 27 43 0
12570 43 27 0
24282 27 43 0
