 time idA idB label
0 0 14 0 1
1 89 7 14 0
2 563 15 14 1
3 1774 2 14 3
4 2317 23 14 1
5 3105 20 14 1
6 3773 25 14 0
7 4669 4 14 3
8 4814 11 14 0
9 5539 11 14 1
10 6485 19 14 0
11 7010 3 14 0
12 7295 27 14 0
13 7723 18 14 0
14 11028 5 14 0
15 70533 11 14 3
16 2530 13 15 0
17 2825 14 13 0
18 3083 15 13 0
19 3099 15 14 0
20 3124 15 14 0
21 41704 29 14 0
22 3241 14 15 0
23 3395 13 14 0
24 3556 24 13 0
25 14607 15 13 1
26 14163 22 24 0
27 15478 24 22 0
28 15661 22 24 0
29 15738 15 24 0
30 15795 15 22 0
31 15776 24 15 0
32 3737 21 15 0
33 15132 15 21 0
34 1913 8 2 0
35 1977 2 8 3
36 3751 9 23 0
37 3954 23 9 0
38 4501 14 25 1
39 5435 25 14 0
40 5718 14 25 0
41 6655 25 14 0
42 6896 14 25 0
43 8229 27 25 0
44 5040 10 11 0
45 5271 14 11 0
46 5301 11 10 0
47 70638 11 10 0
48 5535 10 11 0
49 5657 11 10 1
50 69728 11 10 0
51 5911 14 11 0
52 5925 6 11 0
53 70734 11 11 0
54 5976 10 14 0
55 6035 17 14 0
56 155354 11 6 0
57 157202 12 6 0
58 162754 6 11 0
59 242274 11 6 0
60 252036 6 11 0
61 157485 12 12 0
62 163344 6 12 3
63 5325 10 14 0
64 5762 26 14 0
65 5908 26 14 0
66 5978 26 14 0
67 6052 1 14 0
68 6081 26 14 0
69 8135 28 14 0
70 9045 28 14 0
71 9077 28 14 0
72 5920 10 26 3
73 6040 14 26 0
74 263492 26 26 0
75 9592 14 28 0
76 9721 28 14 0
77 9751 28 14 0
78 9764 28 14 0
79 69068 11 14 1
80 7552 18 19 0
81 7673 16 19 0
82 7599 19 18 0
83 8014 18 19 0
84 7783 19 16 0
85 8113 14 19 0
86 8221 19 14 0
87 7573 14 27 0
