 time idA idB label
0 0 3 0 2
1 80 21 3 0
2 84 50 3 0
3 103 47 3 0
4 113 11 3 0
5 142 25 3 0
6 151 20 3 0
7 191 40 3 0
8 235 24 3 2
9 279 37 3 3
10 294 5 3 0
11 310 22 3 0
12 354 8 3 3
13 397 28 3 1
14 420 41 3 3
15 488 1 3 1
16 510 34 3 0
17 664 27 3 0
18 672 32 3 0
19 776 45 3 3
20 813 2 3 0
21 937 29 3 0
22 952 18 3 2
23 987 14 3 0
24 1040 19 3 3
25 1046 43 3 0
26 1098 43 3 0
27 1127 17 3 0
28 1130 16 3 1
29 1147 16 3 0
30 1329 42 3 3
31 1330 46 3 2
32 1364 10 3 0
33 1388 9 3 3
34 1488 23 3 2
35 1530 51 3 1
36 1592 31 3 3
37 2071 7 3 0
38 2110 55 3 3
39 2354 55 3 0
40 2472 39 3 0
41 2480 39 3 0
42 2507 39 3 0
43 2622 10 3 0
44 2945 26 3 0
45 3081 54 3 3
46 4155 4 3 1
47 4317 30 3 1
48 4582 6 3 1
49 6425 35 3 3
50 8019 36 3 0
51 8074 15 3 0
52 10199 48 3 0
53 11843 33 3 1
54 12049 52 3 0
55 13295 53 3 0
56 14604 12 3 1
57 5719 49 11 0
58 1170 43 24 0
59 1538 24 43 0
60 2777 43 24 0
61 2882 24 24 0
62 3202 43 24 0
63 3812 24 43 0
64 5560 49 5 0
65 711 27 27 0
66 1685 44 32 0
67 5513 49 29 2
68 2372 38 43 0
69 2680 43 38 0
70 9234 38 43 0
71 4686 6 26 0
72 4929 26 6 0
73 4722 13 6 2
