 time idA idB label
0 0 3 0 1
1 143 1 3 0
2 172 6 3 2
3 299 7 3 1
4 404 7 3 1
5 429 2 3 2
6 446 8 3 2
7 808 5 6 1
8 4681 11 7 1
9 4775 7 11 0
10 847 5 7 1
11 1367 9 7 0
12 2233 4 7 0
13 1872 7 5 3
14 2066 5 7 0
15 2147 7 5 0
16 1945 7 9 0
17 2141 9 7 2
18 2190 9 7 0
19 2249 7 9 3
20 2284 7 9 0
21 2336 7 9 3
22 2451 9 7 0
23 2563 9 7 0
24 2598 9 7 0
25 2524 7 9 0
26 2706 9 7 3
27 2938 7 9 0
28 3103 9 7 1
29 2766 7 9 0
30 2914 9 7 0
31 2941 9 7 0
32 2497 10 7 0
33 2693 7 10 1
34 2450 7 9 0
35 2573 7 4 0
36 2904 4 7 1
