 time idA idB label
0 0 3 0 1
1 75 33 3 0
2 163 25 3 1
3 206 2 3 0
4 233 45 3 1
5 257 13 3 0
6 288 1 3 1
7 299 28 3 0
8 337 40 3 0
9 360 22 3 0
10 396 7 3 0
11 411 5 3 0
12 746 10 3 3
13 759 37 3 0
14 840 35 3 0
15 875 43 3 0
16 921 35 3 0
17 1047 16 3 0
18 1049 24 3 1
19 1067 30 3 1
20 1094 21 3 0
21 1668 47 3 0
22 1779 18 3 0
23 2025 39 3 0
24 2480 38 3 0
25 2900 36 3 0
26 2916 36 3 0
27 3042 15 3 0
28 3889 48 3 0
29 7152 11 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 34 3 0
33 8264 23 3 0
34 8356 19 3 0
35 9189 31 3 0
36 10626 27 3 0
37 11365 41 3 1
38 13152 8 3 1
39 13663 49 3 0
40 13736 46 3 0
41 14437 14 3 0
42 14878 26 3 0
43 17038 29 3 1
44 14595 4 2 0
45 363 7 45 0
46 8396 44 45 0
47 401 13 13 0
48 8013 32 13 0
49 8777 42 13 0
50 13588 49 1 0
51 526 7 28 0
52 3715 17 28 0
53 3818 12 28 0
54 3863 12 12 0
55 1449 20 35 0
56 13705 49 35 0
57 14211 35 49 0
58 14632 49 49 0
