 time idA idB label
0 0 20 0 1
1 112 6 20 0
2 142 23 20 0
3 157 14 20 3
4 157 22 20 3
5 185 7 20 0
6 195 5 20 0
7 208 7 20 3
8 211 2 20 3
9 235 18 20 3
10 279 10 20 3
11 334 3 20 3
12 334 24 20 0
13 401 8 20 3
14 412 25 20 0
15 982 15 6 0
16 2493 13 14 0
17 2227 4 22 0
18 799 12 5 3
19 2648 5 12 1
20 290 16 7 0
21 354 7 16 0
22 399 16 7 0
23 470 7 16 0
24 1132 17 16 0
25 560 16 7 0
26 593 16 16 1
27 1822 16 17 0
28 1905 17 16 0
29 2272 16 17 0
30 2342 17 16 0
31 2485 16 17 2
32 2762 17 16 0
33 2852 16 17 0
34 962 11 2 0
35 2829 2 11 0
36 1111 21 18 0
37 2368 1 18 0
38 1465 19 10 1
39 1759 10 19 0
40 404 24 24 3
41 442 9 24 0
42 513 24 9 0
43 1519 19 8 0
44 1660 8 19 0
