 time idA idB label
0 0 3 0 1
1 75 30 3 0
2 163 24 3 1
3 206 2 3 0
4 233 42 3 1
5 257 12 3 0
6 288 1 3 1
7 299 26 3 0
8 337 37 3 0
9 360 21 3 0
10 396 6 3 0
11 411 4 3 0
12 746 9 3 3
13 759 34 3 0
14 840 32 3 0
15 875 40 3 0
16 921 32 3 0
17 1047 15 3 0
18 1049 23 3 1
19 1067 27 3 1
20 1094 20 3 0
21 1668 44 3 0
22 1779 17 3 0
23 2025 36 3 0
24 2480 35 3 0
25 2900 33 3 0
26 2916 33 3 0
27 3042 14 3 0
28 3889 45 3 0
29 7152 10 3 0
30 7178 8 3 2
31 7481 5 3 0
32 8053 31 3 0
33 8264 22 3 0
34 8356 18 3 0
35 9189 28 3 0
36 10626 25 3 0
37 11365 38 3 1
38 13152 7 3 1
39 13663 46 3 0
40 13736 43 3 0
41 14437 13 3 0
42 363 6 42 0
43 8396 41 42 0
44 401 12 12 0
45 8013 29 12 0
46 8777 39 12 0
47 13588 46 1 0
48 526 6 26 0
49 3715 16 26 0
50 3818 11 26 0
51 3863 11 11 0
52 1449 19 32 0
53 13705 46 32 0
54 14211 32 46 0
