 time idA idB label
0 0 1 0 1
1 54 24 1 0
2 81 47 1 0
3 87 4 1 0
4 91 43 1 2
5 118 23 1 0
6 120 36 1 2
7 130 20 1 0
8 250 40 1 3
9 289 10 1 2
10 311 15 1 0
11 354 12 1 0
12 396 29 1 0
13 403 22 1 0
14 408 14 1 0
15 415 31 1 0
16 440 7 1 0
17 511 33 1 0
18 564 26 1 0
19 679 16 1 0
20 754 5 1 0
21 784 13 1 0
22 908 42 1 0
23 912 35 1 0
24 1042 51 1 1
25 1138 17 1 0
26 1404 19 1 0
27 1434 2 1 0
28 1440 37 1 0
29 1587 32 1 0
30 1811 27 1 0
31 1869 11 1 0
32 1907 3 1 3
33 1943 30 1 0
34 2742 28 1 0
35 2919 45 1 0
36 2992 18 1 0
37 3008 21 1 1
38 3158 18 1 0
39 3466 18 1 0
40 3691 6 1 0
41 4247 18 1 0
42 4289 44 1 0
43 4349 38 1 0
44 4370 18 1 0
45 4989 28 1 0
46 5975 50 1 0
47 6674 8 1 0
48 6994 46 1 0
49 7817 34 1 0
50 8130 48 1 0
51 8213 48 1 0
52 8412 9 1 0
53 1229 49 4 0
54 2923 39 4 0
55 5047 4 39 0
56 236 25 23 0
57 322 10 10 0
58 420 12 12 0
59 4241 41 12 0
60 4010 18 30 0
61 4097 18 30 0
