 time idA idB label
0 0 21 0 1
1 112 6 21 0
2 142 24 21 0
3 157 14 21 3
4 157 23 21 3
5 185 7 21 0
6 195 5 21 0
7 208 7 21 3
8 211 2 21 3
9 235 19 21 3
10 279 10 21 3
11 334 3 21 3
12 334 25 21 0
13 401 8 21 3
14 412 26 21 0
15 982 15 6 0
16 4045 21 6 3
17 2871 18 24 3
18 2493 13 14 0
19 4051 21 14 0
20 2227 4 23 0
21 4059 21 23 0
22 4109 23 21 3
23 799 12 5 3
24 4068 21 5 0
25 2648 5 12 1
26 3076 12 5 0
27 3327 5 12 0
28 3537 5 12 2
29 3560 12 5 0
30 3690 4 5 0
31 3811 12 4 0
32 4179 5 4 1
33 4321 5 4 0
34 3644 12 5 0
35 290 16 7 0
36 354 7 16 0
37 399 16 7 0
38 470 7 16 0
39 1132 17 16 0
40 560 16 7 0
41 593 16 16 1
42 1822 16 17 0
43 1905 17 16 0
44 2272 16 17 0
45 2342 17 16 0
46 2485 16 17 2
47 2762 17 16 0
48 2852 16 17 0
49 2894 16 16 0
50 3012 16 16 0
51 3045 17 16 0
52 3109 17 16 0
53 3225 17 16 0
54 962 11 2 0
55 4082 21 2 0
56 4120 21 2 0
57 2829 2 11 0
58 4147 4 21 3
59 4177 2 21 0
60 1111 22 19 0
61 2368 1 19 0
62 4128 21 19 0
63 1465 20 10 1
64 4147 21 10 1
65 1759 10 20 0
66 4192 21 3 0
67 404 25 25 3
68 442 9 25 0
69 4260 21 25 3
70 513 25 9 0
71 4270 21 9 0
72 1519 20 8 0
73 4228 21 8 0
74 1660 8 20 0
75 4237 21 26 0
