 time idA idB label
0 0 17 0 1
1 112 4 17 0
2 142 20 17 0
3 157 11 17 3
4 157 19 17 3
5 185 5 17 0
6 195 3 17 0
7 208 5 17 3
8 211 1 17 3
9 235 15 17 3
10 279 8 17 3
11 334 2 17 3
12 334 21 17 0
13 401 6 17 3
14 412 22 17 0
15 982 12 4 0
16 799 10 3 3
17 290 13 5 0
18 354 5 13 0
19 399 13 5 0
20 470 5 13 0
21 1132 14 13 0
22 560 13 5 0
23 593 13 13 1
24 1822 13 14 0
25 962 9 1 0
26 1111 18 15 0
27 1465 16 8 1
28 1759 8 16 0
29 404 21 21 3
30 442 7 21 0
31 513 21 7 0
32 1519 16 6 0
33 1660 6 16 0
