time idA idB label
0 10 0 1
30143 8 10 0
30165 101 10 0
30728 76 10 0
30798 66 10 0
30835 7 10 3
30980 27 10 0
31639 52 10 0
31857 62 10 0
31988 63 10 0
32048 68 10 2
32049 80 10 0
32191 104 10 2
32203 107 10 1
32494 45 10 2
32591 29 10 3
32877 81 10 0
33256 22 10 0
33487 20 10 0
33563 116 10 0
34133 133 10 2
34329 123 10 0
34588 34 10 0
35016 57 10 0
35274 32 10 0
35491 13 10 2
35606 30 10 0
35828 51 10 0
36426 131 10 2
36886 98 10 2
37173 41 10 0
37367 38 10 0
37611 86 10 0
37632 109 10 0
37637 92 10 0
38298 122 10 2
38683 120 10 0
38875 21 10 0
39025 69 10 0
39325 88 10 0
39571 44 10 2
39644 48 10 0
39679 90 10 0
40126 77 10 0
40323 115 10 3
40396 96 10 0
40547 3 10 0
41591 74 10 0
41602 74 10 2
41968 40 10 2
41999 110 10 0
42089 91 10 0
42161 15 10 0
42328 128 10 0
42433 49 10 2
42528 118 10 2
42570 23 10 2
43172 132 10 0
43494 108 10 2
43535 14 10 0
44461 102 10 3
44607 111 10 0
44843 99 10 0
45082 78 10 0
45270 121 10 2
46404 33 10 0
46545 17 10 3
46638 1 10 2
47678 61 10 0
48268 16 10 0
48309 105 10 0
48639 130 10 0
48666 126 10 2
49441 117 10 0
49500 125 10 2
49630 65 10 1
49741 103 10 0
50135 112 10 0
51574 85 10 0
52006 60 10 0
52894 89 10 0
53960 47 10 0
54295 114 10 0
55055 37 10 3
56414 2 10 3
56630 100 10 0
57234 95 10 0
58848 75 10 0
59267 73 10 2
59830 53 10 0
62383 35 10 2
62436 54 10 0
62886 39 10 0
63168 70 10 0
64769 64 10 2
65386 56 10 0
66247 87 10 2
67535 9 10 2
68061 43 10 0
68114 94 10 0
70552 129 10 0
71167 129 10 0
71619 36 10 0
71826 106 10 2
72538 72 10 2
74977 113 10 2
76102 67 10 0
76458 42 10 3
77002 97 10 0
84853 11 10 1
88107 55 10 0
97567 71 10 0
102904 93 10 0
104925 83 10 0
106569 25 10 0
107756 124 10 0
122186 4 10 0
138649 84 10 2
140874 58 10 3
160821 59 10 0
185186 127 10 3
190773 5 10 0
201215 28 10 0
207665 119 10 0
210429 46 10 0
245610 24 10 0
319735 50 10 0
392499 79 10 0
404127 82 10 0
441300 12 10 0
30560 19 8 0
30931 8 19 0
31066 19 8 0
31203 8 19 0
32038 19 8 0
31673 31 52 0
31965 18 52 0
32534 31 18 0
32848 52 31 0
32914 31 52 0
32946 31 31 0
32060 26 63 0
116936 6 3 0
120499 3 6 0
121126 6 3 0
130159 3 6 0
130692 6 3 0
88130 55 55 0
