time idA idB label
0 3 0 2
80 18 3 0
84 42 3 0
103 41 3 0
113 11 3 0
142 22 3 0
151 17 3 0
191 34 3 0
235 21 3 2
279 31 3 3
294 5 3 0
310 19 3 0
354 8 3 3
397 25 3 1
420 35 3 3
488 1 3 1
510 30 3 0
664 24 3 0
672 29 3 0
776 39 3 3
813 2 3 0
937 26 3 0
952 15 3 2
987 12 3 0
1040 16 3 3
1046 37 3 0
1098 37 3 0
1127 14 3 0
1130 13 3 1
1147 13 3 0
1329 36 3 3
1330 40 3 2
1364 10 3 0
1388 9 3 3
1488 20 3 2
1530 43 3 1
1592 28 3 3
2071 7 3 0
2110 45 3 3
2354 45 3 0
2472 33 3 0
2480 33 3 0
2507 33 3 0
2622 10 3 0
2945 23 3 0
3081 44 3 3
4155 4 3 1
4317 27 3 1
4582 6 3 1
1170 37 21 0
1538 21 37 0
2777 37 21 0
2882 21 21 0
3202 37 21 0
3812 21 37 0
711 24 24 0
1685 38 29 0
2372 32 37 0
2680 37 32 0
4686 6 23 0
