 time idA idB label
0 0 3 0 1
1 75 31 3 0
2 163 25 3 1
3 206 2 3 0
4 233 43 3 1
5 257 13 3 0
6 288 1 3 1
7 299 27 3 0
8 337 38 3 0
9 360 22 3 0
10 396 7 3 0
11 411 5 3 0
12 746 10 3 3
13 759 35 3 0
14 840 33 3 0
15 875 41 3 0
16 921 33 3 0
17 1047 16 3 0
18 1049 24 3 1
19 1067 28 3 1
20 1094 21 3 0
21 1668 45 3 0
22 1779 18 3 0
23 2025 37 3 0
24 2480 36 3 0
25 2900 34 3 0
26 2916 34 3 0
27 3042 15 3 0
28 3889 46 3 0
29 7152 11 3 0
30 7178 9 3 2
31 7481 6 3 0
32 8053 32 3 0
33 8264 23 3 0
34 8356 19 3 0
35 9189 29 3 0
36 10626 26 3 0
37 11365 39 3 1
38 13152 8 3 1
39 13663 47 3 0
40 13736 44 3 0
41 14437 14 3 0
42 14595 4 2 0
43 363 7 43 0
44 8396 42 43 0
45 401 13 13 0
46 8013 30 13 0
47 8777 40 13 0
48 13588 47 1 0
49 526 7 27 0
50 3715 17 27 0
51 3818 12 27 0
52 3863 12 12 0
53 1449 20 33 0
54 13705 47 33 0
55 14211 33 47 0
56 14632 47 47 0
