 time idA idB label
0 0 1 0 1
1 54 40 1 0
2 81 73 1 0
3 87 8 1 0
4 91 67 1 2
5 118 38 1 0
6 120 58 1 2
7 130 34 1 0
8 250 63 1 3
9 289 18 1 2
10 311 25 1 0
11 354 21 1 0
12 396 46 1 0
13 403 37 1 0
14 408 24 1 0
15 415 49 1 0
16 440 12 1 0
17 511 54 1 0
18 564 42 1 0
19 679 28 1 0
20 754 9 1 0
21 784 23 1 0
22 908 65 1 0
23 912 56 1 0
24 1042 78 1 1
25 1138 29 1 0
26 1404 32 1 0
27 1434 2 1 0
28 1440 60 1 0
29 1587 50 1 0
30 1811 44 1 0
31 1869 19 1 0
32 1907 3 1 3
33 1943 47 1 0
34 2742 45 1 0
35 2919 71 1 0
36 2992 30 1 0
37 3008 36 1 1
38 3158 30 1 0
39 3466 30 1 0
40 3691 10 1 0
41 4247 30 1 0
42 4289 70 1 0
43 4349 61 1 0
44 4370 30 1 0
45 4989 45 1 0
46 5975 77 1 0
47 6674 13 1 0
48 6994 72 1 0
49 7817 55 1 0
50 8130 74 1 0
51 8213 74 1 0
52 8412 14 1 0
53 10182 68 1 0
54 11119 59 1 0
55 11242 6 1 0
56 11261 6 1 0
57 11509 48 1 0
58 11984 51 1 0
59 12249 22 1 0
60 12810 33 1 0
61 12887 66 1 0
62 13943 27 1 0
63 17700 17 1 0
64 18654 35 1 0
65 20530 75 1 3
66 20811 39 1 0
67 23264 43 1 0
68 25440 16 1 0
69 25914 52 1 0
70 26103 26 1 0
71 27353 15 1 0
72 28600 57 1 0
73 32838 4 1 0
74 43704 53 1 0
75 56198 7 1 0
76 56966 5 1 0
77 58557 31 1 0
78 75239 69 1 2
79 144486 20 1 0
80 1229 76 8 0
81 2923 62 8 0
82 5047 8 62 0
83 75040 62 8 0
84 82330 62 62 0
85 236 41 38 0
86 322 18 18 0
87 12635 11 18 0
88 420 21 21 0
89 4241 64 21 0
90 10679 21 64 0
91 4010 30 47 0
92 4097 30 47 0
93 12570 47 30 0
94 24282 30 47 0
