 time idA idB label
0 0 1 0 1
1 115 5 1 0
2 149 6 1 3
3 273 2 1 0
4 302 19 1 2
5 311 7 1 2
6 398 21 1 0
7 470 11 1 0
8 473 21 1 2
9 528 21 1 0
10 535 9 1 0
11 580 20 1 0
12 710 12 1 0
13 835 2 1 3
14 861 15 1 0
15 915 16 1 0
16 1009 4 1 3
17 1165 18 1 0
18 1672 15 1 2
19 2641 14 1 0
20 3614 3 1 0
21 2866 15 5 0
22 2091 10 6 0
23 2622 6 10 0
24 2188 10 19 0
25 2227 19 10 0
26 2370 10 11 0
27 802 2 21 2
28 856 21 2 0
29 900 2 21 0
30 1021 13 21 2
31 1001 21 2 1
32 3791 8 2 0
33 1057 2 21 0
34 1126 21 2 0
35 3861 21 8 0
36 1078 21 13 0
37 2969 17 13 0
38 1133 13 21 3
39 3001 13 17 0
40 3042 17 13 0
41 3346 13 17 3
42 3398 21 13 0
43 3662 17 13 0
44 3533 13 21 0
45 2806 15 14 3
