 time idA idB label
0 0 1 0 1
1 115 5 1 0
2 149 6 1 3
3 273 2 1 0
4 302 22 1 2
5 311 7 1 2
6 398 24 1 0
7 470 12 1 0
8 473 24 1 2
9 528 24 1 0
10 535 9 1 0
11 580 23 1 0
12 710 13 1 0
13 835 2 1 3
14 861 17 1 0
15 915 18 1 0
16 1009 4 1 3
17 1165 20 1 0
18 1672 17 1 2
19 2641 16 1 0
20 3614 3 1 0
21 4115 15 1 0
22 2866 17 5 0
23 2091 11 6 0
24 2622 6 11 0
25 35503 21 2 0
26 72105 2 21 0
27 88998 21 2 0
28 2188 11 22 0
29 2227 22 11 0
30 2370 11 12 0
31 802 2 24 2
32 856 24 2 0
33 900 2 24 0
34 1021 14 24 2
35 1001 24 2 1
36 3791 8 2 0
37 1057 2 24 0
38 1126 24 2 0
39 3861 24 8 0
40 6917 10 8 0
41 7343 8 10 3
42 7373 2 10 0
43 7522 2 10 3
44 7523 8 10 0
45 19383 8 2 0
46 1078 24 14 0
47 2969 19 14 0
48 1133 14 24 3
49 3001 14 19 0
50 3042 19 14 0
51 3346 14 19 3
52 3398 24 14 0
53 3662 19 14 0
54 3533 14 24 0
55 2806 17 16 3
