 time idA idB label
0 0 8 0 1
1 52 3 8 2
2 406 20 8 0
3 440 2 8 0
4 497 31 8 0
5 557 14 8 0
6 658 21 8 0
7 865 13 8 0
8 1061 28 8 0
9 1081 21 8 0
10 1220 15 8 0
11 1411 7 8 3
12 1991 18 8 0
13 2023 25 8 0
14 2085 11 8 0
15 3198 1 8 0
16 3209 24 8 0
17 3275 16 8 0
18 3805 19 8 0
19 4042 17 8 2
20 4286 27 8 2
21 5929 32 8 0
22 6036 12 8 2
23 7146 4 8 0
24 7421 9 8 2
25 7875 10 8 3
26 9209 6 8 0
27 9777 23 8 0
28 12067 33 8 0
29 12202 29 8 0
30 15035 26 8 0
31 15883 30 8 1
32 12187 33 2 0
33 1967 22 7 3
34 18735 5 7 2
35 2027 7 22 0
