 time idA idB label
0 0 4 0 1
1 30143 3 4 0
2 30165 51 4 0
3 30728 38 4 0
4 30798 34 4 0
5 30835 2 4 3
6 30980 15 4 0
7 31639 30 4 0
8 31857 32 4 0
9 31988 33 4 0
10 32048 35 4 2
11 32049 41 4 0
12 32191 53 4 2
13 32203 54 4 1
14 32494 26 4 2
15 32591 16 4 3
16 32877 42 4 0
17 33256 12 4 0
18 33487 10 4 0
19 33563 60 4 0
20 34133 69 4 2
21 34329 65 4 0
22 34588 21 4 0
23 35016 31 4 0
24 35274 19 4 0
25 35491 5 4 2
26 35606 17 4 0
27 35828 29 4 0
28 36426 67 4 2
29 36886 49 4 2
30 37173 24 4 0
31 37367 22 4 0
32 37611 43 4 0
33 37632 56 4 0
34 37637 47 4 0
35 38298 64 4 2
36 38683 62 4 0
37 38875 11 4 0
38 39025 36 4 0
39 39325 44 4 0
40 39571 25 4 2
41 39644 27 4 0
42 39679 45 4 0
43 40126 39 4 0
44 40323 59 4 3
45 40396 48 4 0
46 40547 1 4 0
47 41591 37 4 0
48 41602 37 4 2
49 41968 23 4 2
50 41999 57 4 0
51 42089 46 4 0
52 42161 7 4 0
53 42328 66 4 0
54 42433 28 4 2
55 42528 61 4 2
56 42570 13 4 2
57 43172 68 4 0
58 43494 55 4 2
59 43535 6 4 0
60 44461 52 4 3
61 44607 58 4 0
62 44843 50 4 0
63 45082 40 4 0
64 45270 63 4 2
65 46404 20 4 0
66 30560 9 3 0
67 30931 3 9 0
68 31066 9 3 0
69 31203 3 9 0
70 32038 9 3 0
71 31673 18 30 0
72 31965 8 30 0
73 32534 18 8 0
74 32848 30 18 0
75 32914 18 30 0
76 32946 18 18 0
77 32060 14 33 0
