 time idA idB label
0 0 3 0 1
1 75 20 3 0
2 163 17 3 1
3 206 2 3 0
4 233 28 3 1
5 257 8 3 0
6 288 1 3 1
7 299 18 3 0
8 337 26 3 0
9 360 15 3 0
10 396 5 3 0
11 411 4 3 0
12 746 6 3 3
13 759 23 3 0
14 840 21 3 0
15 875 27 3 0
16 921 21 3 0
17 1047 10 3 0
18 1049 16 3 1
19 1067 19 3 1
20 1094 14 3 0
21 1668 29 3 0
22 1779 12 3 0
23 2025 25 3 0
24 2480 24 3 0
25 2900 22 3 0
26 2916 22 3 0
27 3042 9 3 0
28 363 5 28 0
29 401 8 8 0
30 526 5 18 0
31 3715 11 18 0
32 3818 7 18 0
33 3863 7 7 0
34 1449 13 21 0
