 time idA idB label
0 0 1 0 1
1 48 11 1 0
2 104 6 1 0
3 186 8 1 0
4 373 2 1 3
5 589 10 1 3
6 765 5 1 3
7 1044 4 1 0
8 1443 14 1 0
9 61 12 11 0
10 531 7 2 0
11 563 7 2 0
12 579 2 7 3
13 643 7 2 1
14 776 7 10 3
15 1750 13 14 0
16 1842 14 13 0
17 1913 13 14 0
18 2840 15 14 0
19 2982 3 14 0
20 3344 16 14 3
21 2496 17 13 0
22 2681 13 17 1
23 2996 9 15 0
24 3111 14 3 0
25 3183 3 14 0
26 3280 14 3 0
27 3471 3 14 0
28 3679 14 3 1
29 3817 3 14 0
30 3427 14 16 0
31 3499 16 14 0
32 3728 14 16 0
33 3804 16 14 0
