 time idA idB label
0 0 21 0 1
1 112 6 21 0
2 142 24 21 0
3 157 14 21 3
4 157 23 21 3
5 185 7 21 0
6 195 5 21 0
7 208 7 21 3
8 211 2 21 3
9 235 19 21 3
10 279 10 21 3
11 334 3 21 3
12 334 25 21 0
13 401 8 21 3
14 412 26 21 0
15 982 15 6 0
16 2871 18 24 3
17 2493 13 14 0
18 2227 4 23 0
19 799 12 5 3
20 2648 5 12 1
21 3076 12 5 0
22 3327 5 12 0
23 3537 5 12 2
24 3560 12 5 0
25 3644 12 5 0
26 290 16 7 0
27 354 7 16 0
28 399 16 7 0
29 470 7 16 0
30 1132 17 16 0
31 560 16 7 0
32 593 16 16 1
33 1822 16 17 0
34 1905 17 16 0
35 2272 16 17 0
36 2342 17 16 0
37 2485 16 17 2
38 2762 17 16 0
39 2852 16 17 0
40 2894 16 16 0
41 3012 16 16 0
42 3045 17 16 0
43 3109 17 16 0
44 3225 17 16 0
45 962 11 2 0
46 2829 2 11 0
47 1111 22 19 0
48 2368 1 19 0
49 1465 20 10 1
50 1759 10 20 0
51 404 25 25 3
52 442 9 25 0
53 513 25 9 0
54 1519 20 8 0
55 1660 8 20 0
