 time idA idB label
0 0 1 0 1
1 54 33 1 0
2 81 62 1 0
3 87 5 1 0
4 91 57 1 2
5 118 31 1 0
6 120 48 1 2
7 130 27 1 0
8 250 53 1 3
9 289 14 1 2
10 311 20 1 0
11 354 16 1 0
12 396 39 1 0
13 403 30 1 0
14 408 19 1 0
15 415 42 1 0
16 440 9 1 0
17 511 45 1 0
18 564 35 1 0
19 679 22 1 0
20 754 6 1 0
21 784 18 1 0
22 908 55 1 0
23 912 47 1 0
24 1042 67 1 1
25 1138 23 1 0
26 1404 25 1 0
27 1434 2 1 0
28 1440 50 1 0
29 1587 43 1 0
30 1811 37 1 0
31 1869 15 1 0
32 1907 3 1 3
33 1943 40 1 0
34 2742 38 1 0
35 2919 60 1 0
36 2992 24 1 0
37 3008 29 1 1
38 3158 24 1 0
39 3466 24 1 0
40 3691 7 1 0
41 4247 24 1 0
42 4289 59 1 0
43 4349 51 1 0
44 4370 24 1 0
45 4989 38 1 0
46 5975 66 1 0
47 6674 10 1 0
48 6994 61 1 0
49 7817 46 1 0
50 8130 63 1 0
51 8213 63 1 0
52 8412 11 1 0
53 10182 58 1 0
54 11119 49 1 0
55 11242 4 1 0
56 11261 4 1 0
57 11509 41 1 0
58 11984 44 1 0
59 12249 17 1 0
60 12810 26 1 0
61 12887 56 1 0
62 13943 21 1 0
63 17700 13 1 0
64 18654 28 1 0
65 20530 64 1 3
66 20811 32 1 0
67 23264 36 1 0
68 25440 12 1 0
69 1229 65 5 0
70 2923 52 5 0
71 5047 5 52 0
72 236 34 31 0
73 322 14 14 0
74 12635 8 14 0
75 420 16 16 0
76 4241 54 16 0
77 10679 16 54 0
78 4010 24 40 0
79 4097 24 40 0
80 12570 40 24 0
81 24282 24 40 0
