 time idA idB label
0 0 1 0 1
1 54 22 1 0
2 81 42 1 0
3 87 4 1 0
4 91 39 1 2
5 118 21 1 0
6 120 33 1 2
7 130 18 1 0
8 250 36 1 3
9 289 8 1 2
10 311 13 1 0
11 354 10 1 0
12 396 27 1 0
13 403 20 1 0
14 408 12 1 0
15 415 29 1 0
16 440 7 1 0
17 511 31 1 0
18 564 24 1 0
19 679 14 1 0
20 754 5 1 0
21 784 11 1 0
22 908 38 1 0
23 912 32 1 0
24 1042 44 1 1
25 1138 15 1 0
26 1404 17 1 0
27 1434 2 1 0
28 1440 34 1 0
29 1587 30 1 0
30 1811 25 1 0
31 1869 9 1 0
32 1907 3 1 3
33 1943 28 1 0
34 2742 26 1 0
35 2919 41 1 0
36 2992 16 1 0
37 3008 19 1 1
38 3158 16 1 0
39 3466 16 1 0
40 3691 6 1 0
41 4247 16 1 0
42 4289 40 1 0
43 1229 43 4 0
44 2923 35 4 0
45 236 23 21 0
46 322 8 8 0
47 420 10 10 0
48 4241 37 10 0
49 4010 16 28 0
50 4097 16 28 0
