 time idA idB label
0 0 10 0 1
1 89 4 10 0
2 563 11 10 1
3 1774 1 10 3
4 2317 15 10 1
5 3105 13 10 1
6 3773 17 10 0
7 4669 2 10 3
8 4814 8 10 0
9 5539 8 10 1
10 2530 9 11 0
11 2825 10 9 0
12 3083 11 9 0
13 3099 11 10 0
14 3124 11 10 0
15 3241 10 11 0
16 3395 9 10 0
17 3556 16 9 0
18 3737 14 11 0
19 1913 5 1 0
20 1977 1 5 3
21 3751 6 15 0
22 3954 15 6 0
23 4501 10 17 1
24 5435 17 10 0
25 5718 10 17 0
26 5040 7 8 0
27 5271 10 8 0
28 5301 8 7 0
29 5535 7 8 0
30 5657 8 7 1
31 5911 10 8 0
32 5925 3 8 0
33 5976 7 10 0
34 6035 12 10 0
35 5325 7 10 0
36 5762 18 10 0
37 5908 18 10 0
38 5978 18 10 0
39 5920 7 18 3
40 6040 10 18 0
